title,description,category,published_at,polarity,subjectivity,label,fetch_timestamp,processed_title,processed_description,url
New cost for Casement Park drops to £270m,The projected price tag for redeveloping the west Belfast stadium has fallen from £300m.,general,2024-11-20T07:15:05Z,0.0,0.0,1,2024-11-25 00:40:55,new cost for casement park drops to 270m,the projected price tag for redeveloping the west belfast stadium has fallen from 300m,https://www.bbc.com/news/articles/c0qd20vzp3vo
OpenAI Accidentally Deleted Potential Evidence in New York Times Copyright Lawsuit,"An anonymous reader shares a report: Lawyers for The New York Times and Daily News, which are suing OpenAI for allegedly scraping their works to train its AI models without permission, say OpenAI engineers accidentally deleted data potentially relevant to the…",general,2024-11-21T14:04:00Z,0.1090909090909091,0.36363636363636365,2,2024-11-25 00:40:55,openai accidentally deleted potential evidence in new york times copyright lawsuit,an anonymous reader shares a report lawyers for the new york times and daily news which are suing openai for allegedly scraping their works to train its ai models without permission say openai engineers accidentally deleted data potentially relevant to the,https://yro.slashdot.org/story/24/11/21/144233/openai-accidentally-deleted-potential-evidence-in-new-york-times-copyright-lawsuit
"More than 100,000 pounds of ground beef are recalled for possibly having E. coli",The Minnesota Department of Agriculture alerted federal authorities about several illnesses in the past week.,general,2024-11-22T10:19:05Z,-0.125,0.125,0,2024-11-25 00:40:55,more than 100000 pounds of ground beef are recalled for possibly having e coli,the minnesota department of agriculture alerted federal authorities about several illnesses in the past week,https://www.npr.org/2024/11/22/nx-s1-5202128/ground-beef-recall
Archbishop of Canterbury to remain in post until new year,Justin Welby will conduct few public engagements before completing his official duties in January.,general,2024-11-20T18:21:52Z,-0.1,0.08333333333333334,1,2024-11-25 00:40:55,archbishop of canterbury to remain in post until new year,justin welby will conduct few public engagements before completing his official duties in january,https://www.bbc.com/news/articles/cy0l217j1e9o
Nasal spray version of common diuretic has potential to help treat heart failure,"A study testing a new nasal spray form of the medication bumetanide, a commonly prescribed diuretic, was found to be as safe and well-tolerated (meaning with no significant nasal irritation) in healthy adults in comparison to the oral and intravenous forms of…",general,2024-11-18T18:02:26Z,0.1297727272727273,0.5659090909090909,2,2024-11-25 00:40:55,nasal spray version of common diuretic has potential to help treat heart failure,a study testing a new nasal spray form of the medication bumetanide a commonly prescribed diuretic was found to be as safe and welltolerated meaning with no significant nasal irritation in healthy adults in comparison to the oral and intravenous forms of,https://www.sciencedaily.com/releases/2024/11/241118130226.htm
M4 Macs Unable to Run macOS VMs Earlier Than Ventura 13.4,"New M4-based Macs are reportedly unable to run virtual machines of older macOS versions prior to macOS Ventura 13.4, according to user reports and developer findings.





According to an in-depth write-up by the Eclectic Light Company's Howard Oakley, securi…",general,2024-11-18T09:34:49Z,0.040606060606060604,0.3975757575757576,1,2024-11-25 00:40:55,m4 macs unable to run macos vms earlier than ventura 134,"new m4based macs are reportedly unable to run virtual machines of older macos versions prior to macos ventura 134 according to user reports and developer findings





according to an indepth writeup by the eclectic light companys howard oakley securi",https://www.macrumors.com/2024/11/18/m4-macs-do-not-run-early-macos-vms/
3D-printing advance mitigates three defects simultaneously for failure-free metal parts,Engineers have found a way to simultaneously mitigate three types of defects in parts produced using a prominent additive manufacturing technique called laser powder bed fusion.,general,2024-11-22T21:15:57Z,0.5,1.0,2,2024-11-25 00:40:55,3dprinting advance mitigates three defects simultaneously for failurefree metal parts,engineers have found a way to simultaneously mitigate three types of defects in parts produced using a prominent additive manufacturing technique called laser powder bed fusion,https://www.sciencedaily.com/releases/2024/11/241122161557.htm
5 tourists have died from drinking tainted alcohol in Laos,"The victims were an American, two Danes, an Australian, and a Brit. Australia's prime minister called the ordeal ""every parent's very worst fear.""",general,2024-11-22T05:11:08Z,-0.3333333333333333,0.3333333333333333,0,2024-11-25 00:40:55,5 tourists have died from drinking tainted alcohol in laos,the victims were an american two danes an australian and a brit australias prime minister called the ordeal every parents very worst fear,https://www.businessinsider.com/tourists-died-drinking-tainted-alcohol-laos-vang-vieng-2024-11
Biden Misses Group Photo with World Leaders at His Last G20,"President Joe Biden missed the group photo of world leaders at the G20 summit in Rio de Janeiro because of a logistical failure.
[Read More]",general,2024-11-19T18:46:24Z,0.09166666666666667,0.4,1,2024-11-25 00:40:55,biden misses group photo with world leaders at his last g20,"president joe biden missed the group photo of world leaders at the g20 summit in rio de janeiro because of a logistical failure
read more",https://petapixel.com/2024/11/19/biden-misses-group-photo-with-world-leaders-at-his-last-g20/
Bug stops M4 Macs from virtualizing older macOS versions,"Owners of Apple's newest Mac models running M4 chips aren't able to run older versions of macOS in a virtual machine, thanks to a mystery booting issue.MacBooks running older versions of macOSRunning a virtual machine with older generations of macOS can have …",general,2024-11-18T13:20:19Z,0.24000000000000005,0.36499999999999994,2,2024-11-25 00:40:55,bug stops m4 macs from virtualizing older macos versions,owners of apples newest mac models running m4 chips arent able to run older versions of macos in a virtual machine thanks to a mystery booting issuemacbooks running older versions of macosrunning a virtual machine with older generations of macos can have ,https://appleinsider.com/articles/24/11/18/bug-stops-m4-macs-from-virtualizing-older-macos-versions
A strong treaty can end plastic pollution and save lives,Failure to do so is not an option.,general,2024-11-22T13:39:59Z,-0.31666666666666665,0.3,0,2024-11-25 00:40:55,a strong treaty can end plastic pollution and save lives,failure to do so is not an option,https://www.aljazeera.com/opinions/2024/11/22/a-strong-treaty-can-end-plastic-pollution-and-save-lives
"My husband and I quit our jobs and moved to Finland. This is the perfect place to recover, but my burnout is still raging.",Marija Riba and her husband quit their jobs and moved from London to Finland. She loves her new slower life but is still suffering from burnout.,general,2024-11-18T10:03:01Z,0.13636363636363635,0.45454545454545453,2,2024-11-25 00:40:55,my husband and i quit our jobs and moved to finland this is the perfect place to recover but my burnout is still raging,marija riba and her husband quit their jobs and moved from london to finland she loves her new slower life but is still suffering from burnout,https://www.businessinsider.com/quit-jobs-moved-finland-from-london-burnout-recovery-2024-11
The human heart may have a hidden ability to repair itself,"After severe heart failure, the ability of the heart to heal by forming new cells is very low. However, after receiving treatment with a supportive heart pump, the capacity of a damaged heart to repair itself with new muscle cells becomes significantly higher…",general,2024-11-21T19:13:48Z,0.138510101010101,0.5790151515151515,2,2024-11-25 00:40:55,the human heart may have a hidden ability to repair itself,after severe heart failure the ability of the heart to heal by forming new cells is very low however after receiving treatment with a supportive heart pump the capacity of a damaged heart to repair itself with new muscle cells becomes significantly higher,https://www.sciencedaily.com/releases/2024/11/241121141348.htm
"-Captain Tom's family repeatedly made money from charity, inquiry finds","The fundraiser's family damaged public trust by not donating any money from his books, a report finds.",general,2024-11-21T00:02:54Z,0.0,0.06666666666666667,1,2024-11-25 00:40:55,captain toms family repeatedly made money from charity inquiry finds,the fundraisers family damaged public trust by not donating any money from his books a report finds,https://www.bbc.com/news/articles/c86qdq67dd5o
The tragedy of trying to run an old node project,You want it to just work. But it resists.,general,2024-11-18T18:24:21Z,0.0,0.0,1,2024-11-25 00:40:55,the tragedy of trying to run an old node project,you want it to just work but it resists,https://abdisalan.com/posts/tragedy-running-old-node-project/
Undersea cable between Germany and Finland severed,"The two countries say they are ""deeply concerned"" as they raise the possibility of sabotage.",general,2024-11-18T21:56:25Z,0.0,0.4,1,2024-11-25 00:40:55,undersea cable between germany and finland severed,the two countries say they are deeply concerned as they raise the possibility of sabotage,https://www.bbc.co.uk/news/articles/c9dl4vxw501o
US opens two new probes into Ford recalls after settlement,"WASHINGTON (Reuters) -The National Highway Traffic Safety Administration said on Monday it has opened two new investigations into Ford recalls, the latest...",general,2024-11-18T12:15:14Z,0.3181818181818182,0.6772727272727272,2,2024-11-25 00:40:55,us opens two new probes into ford recalls after settlement,washington reuters the national highway traffic safety administration said on monday it has opened two new investigations into ford recalls the latest,https://finance.yahoo.com/news/us-opens-probe-over-110-121514235.html
FAA plans to review 737 MAX engine issue after bird strike incidents,WASHINGTON (Reuters) -The Federal Aviation Administration plans to convene a review board in the coming weeks to consider safety concerns about engines on...,general,2024-11-21T23:58:15Z,0.0,0.0,1,2024-11-25 00:40:55,faa plans to review 737 max engine issue after bird strike incidents,washington reuters the federal aviation administration plans to convene a review board in the coming weeks to consider safety concerns about engines on,https://ca.finance.yahoo.com/news/faa-convene-board-review-737-235815946.html
‘I didn’t think I’d walk again after road crash’,Tom Hadden’s life changed forever when he was involved in a crash on a rural road in County Tyrone.,general,2024-11-20T00:05:19Z,0.0,0.0,1,2024-11-25 00:40:55,i didnt think id walk again after road crash,tom haddens life changed forever when he was involved in a crash on a rural road in county tyrone,https://www.bbc.com/news/articles/cd9nv9j58vyo
'Ambulance delays made me a widow at 28',"Aaron Morris, 31, died following a crash in County Durham in 2022, but could have been saved.",general,2024-11-20T06:08:32Z,0.0,0.1,1,2024-11-25 00:40:55,ambulance delays made me a widow at 28,aaron morris 31 died following a crash in county durham in 2022 but could have been saved,https://www.bbc.com/news/articles/cvglz30mj3po
I don't want to see Tour de France crash - Georgi,British champion Pfeiffer Georgi says she does not want to see her crash at the Tour de France Femmes where she fractured her neck.,general,2024-11-21T10:32:34Z,0.0,0.0,1,2024-11-25 00:40:55,i dont want to see tour de france crash  georgi,british champion pfeiffer georgi says she does not want to see her crash at the tour de france femmes where she fractured her neck,https://www.bbc.com/sport/cycling/articles/cp35p2wd16xo
Billie Eilish sends love to family of Kearney teens killed in multi-state police chase,Lucy Yeates and Kole Cunningham were killed in a crash on their way to a Billie Eilish concert in Omaha. Aubrey Yeates was injured in the crash,general,2024-11-20T16:29:52Z,-0.2,0.0,0,2024-11-25 00:40:55,billie eilish sends love to family of kearney teens killed in multistate police chase,lucy yeates and kole cunningham were killed in a crash on their way to a billie eilish concert in omaha aubrey yeates was injured in the crash,https://fox4kc.com/news/billie-eilish-sends-love-to-family-of-kearney-teens-killed-in-multi-state-police-chase/
JPD Chief Wade announces internal investigation due to 'inactions' by officers. See details,"Chief of Police Joseph Wade announced an internal investigation of ""officers"" relating to a car crash that occurred over the weekend.",general,2024-11-18T20:45:03Z,0.0,0.0,1,2024-11-25 00:40:55,jpd chief wade announces internal investigation due to inactions by officers see details,chief of police joseph wade announced an internal investigation of officers relating to a car crash that occurred over the weekend,https://www.clarionledger.com/story/news/local/2024/11/18/jackson-police-department-internal-investigation-after-car-crash-suncrest-drive/76401623007/
"Amazon Slashes Pixel 9 Price to Record Low, Clearing Stock Just Before Black Friday","Launched in late August, this flagship from Google stands as a competitor to the iPhone 16 and Galaxy S24.",general,2024-11-21T12:28:14Z,-0.3,0.6,0,2024-11-25 00:40:55,amazon slashes pixel 9 price to record low clearing stock just before black friday,launched in late august this flagship from google stands as a competitor to the iphone 16 and galaxy s24,https://gizmodo.com/amazon-slashes-pixel-9-price-to-record-low-clearing-stock-just-before-black-friday-2000527494
Why Spend $700 on an Apple Watch When You Can Get The Apple Watch SE For Just $169?,Do you want an Apple Watch without spending $800? Now is your chance!,general,2024-11-23T22:01:39Z,0.0,0.0,1,2024-11-25 00:40:55,why spend 700 on an apple watch when you can get the apple watch se for just 169,do you want an apple watch without spending 800 now is your chance,https://gizmodo.com/why-spend-700-on-an-apple-watch-when-you-can-get-the-apple-watch-se-for-just-169-2000529052
Alien: Earth Lets Us Know When to Expect It,"Noah Hawley's Alien TV sets itself some metaphorical due dates, both in terms of when it's set, and when we can watch it.",general,2024-11-20T15:00:10Z,-0.125,0.44166666666666665,0,2024-11-25 00:40:55,alien earth lets us know when to expect it,noah hawleys alien tv sets itself some metaphorical due dates both in terms of when its set and when we can watch it,https://gizmodo.com/alien-earth-teaser-trailer-release-date-setting-hulu-fx-2000526986
Man dies after struck by vehicle on I-10 East at Zaragoza,"EL PASO, Texas (KTSM) — A pedestrian, identified as a 38-year-old man from Humble, Texas, has died after he was struck by a vehicle late Sunday night, Nov...",general,2024-11-18T14:13:01Z,-0.25,0.5,0,2024-11-25 00:40:55,man dies after struck by vehicle on i10 east at zaragoza,el paso texas ktsm  a pedestrian identified as a 38yearold man from humble texas has died after he was struck by a vehicle late sunday night nov,https://www.ktsm.com/news/man-dies-after-struck-by-vehicle-on-i-10-east-at-zaragoza/
"Head-on, wrong-way crash on I-271",There was an overnight wrong-way crash on I-271.,general,2024-11-18T11:57:36Z,0.0,0.0,1,2024-11-25 00:40:55,headon wrongway crash on i271,there was an overnight wrongway crash on i271,https://fox8.com/news/head-on-wrong-way-crash-on-i-271/
"Tesla has the highest rate of fatal accidents among all car brands, report shows",A new analysis of National Highway Transportation and Safety Administration auto crash data shows that Tesla has the highest rate of fatal accidents among all car brands in the US.,general,2024-11-22T07:01:18Z,0.13636363636363635,0.45454545454545453,2,2024-11-25 00:40:55,tesla has the highest rate of fatal accidents among all car brands report shows,a new analysis of national highway transportation and safety administration auto crash data shows that tesla has the highest rate of fatal accidents among all car brands in the us,https://sherwood.news/business/tesla-has-the-highest-rate-of-fatal-accidents-among-all-car-brands-report/
Wicked is a dazzling reminder of how good movie musicals can be,Jon M. Chu’s Wicked adaptation — out November 22nd — is a testament to the magic of good movie musicals.,general,2024-11-21T16:00:00Z,0.6,0.8,2,2024-11-25 00:40:55,wicked is a dazzling reminder of how good movie musicals can be,jon m chus wicked adaptation  out november 22nd  is a testament to the magic of good movie musicals,https://www.theverge.com/2024/11/21/24301620/wicked-review
BBC's Glenn Campbell: I want to show what it’s like living with a brain tumour,BBC Scotland's political editor was diagnosed with an incurable cancer after having a seizure.,general,2024-11-19T23:00:08Z,-0.25,0.35,0,2024-11-25 00:40:55,bbcs glenn campbell i want to show what its like living with a brain tumour,bbc scotlands political editor was diagnosed with an incurable cancer after having a seizure,https://www.bbc.com/news/articles/cwy9xm239lgo
"At sentencing, grieving father makes plea to Johnson County judge. Would it matter?","“The state and the defense have evidently agreed to this weak plea agreement,” Will’s father told the judge. “So, I ask you … please consider a stronger...",general,2024-11-19T19:31:08Z,-0.0625,0.4375,1,2024-11-25 00:40:55,at sentencing grieving father makes plea to johnson county judge would it matter,the state and the defense have evidently agreed to this weak plea agreement wills father told the judge so i ask you  please consider a stronger,https://www.kansascity.com/news/local/article295784959.html
"Pino surrenders, is booked on felony vessel homicide charge in crash that killed girl",About 75 of Pino’s relatives and supporters gathered for the court proceeding.,general,2024-11-21T15:02:54Z,0.0,0.0,1,2024-11-25 00:40:55,pino surrenders is booked on felony vessel homicide charge in crash that killed girl,about 75 of pinos relatives and supporters gathered for the court proceeding,https://www.miamiherald.com/news/local/crime/article295756189.html
"Vehicle collision kills man, flips concrete truck on Woodville Highway",The concrete truck driver was taken to Tallahassee Memorial Healthcare.,general,2024-11-19T22:31:16Z,0.15000000000000002,0.30000000000000004,2,2024-11-25 00:40:55,vehicle collision kills man flips concrete truck on woodville highway,the concrete truck driver was taken to tallahassee memorial healthcare,https://www.tallahassee.com/story/news/local/2024/11/19/man-dies-in-collision-between-van-concrete-truck-in-tallahassee/76434115007/
Train crashes into cement truck in eastern Oregon,"A freight train crashed into a broken-down cement truck in eastern Oregon on Nov 19., authorities say.",general,2024-11-20T20:51:34Z,0.0,0.0,1,2024-11-25 00:40:55,train crashes into cement truck in eastern oregon,a freight train crashed into a brokendown cement truck in eastern oregon on nov 19 authorities say,https://www.koin.com/news/oregon/train-crashes-into-cement-truck-in-eastern-oregon/
11 Chilling Facts About the 1972 Andes Plane Crash,"Uruguayan Air Force Flight 571 crashed in a remote location in Chile’s Andes Mountains on October 13, 1972—and those who made it through the crash would need to resort to desperate measures to survive.",general,2024-11-19T12:57:00Z,-0.35,0.6,0,2024-11-25 00:40:55,11 chilling facts about the 1972 andes plane crash,uruguayan air force flight 571 crashed in a remote location in chiles andes mountains on october 13 1972and those who made it through the crash would need to resort to desperate measures to survive,https://www.mentalfloss.com/uruguayan-air-force-flight-571-plane-crash-facts
Wynne Evans slams media 'lies' after Strictly exit,BBC Wales presenter Wynne Evans is disappointed about media coverage of him on Strictly Come Dancing.,general,2024-11-18T10:36:52Z,-0.75,0.75,0,2024-11-25 00:40:55,wynne evans slams media lies after strictly exit,bbc wales presenter wynne evans is disappointed about media coverage of him on strictly come dancing,https://www.bbc.com/news/articles/c2063nqkr71o
Price cuts fail to prevent iPhone sales drop on China's Singles Day,"China's annual Singles Day shopping festival has again seen Apple's iPhone sales decline year over year.iPhone 16 ProSingles dDay used to regularly see record-breaking sales for the iPhone, with one vendor selling 156 million of the iPhone 13 in the first two…",general,2024-11-20T11:35:31Z,0.125,0.20512820512820512,2,2024-11-25 00:40:55,price cuts fail to prevent iphone sales drop on chinas singles day,chinas annual singles day shopping festival has again seen apples iphone sales decline year over yeariphone 16 prosingles dday used to regularly see recordbreaking sales for the iphone with one vendor selling 156 million of the iphone 13 in the first two,https://appleinsider.com/articles/24/11/20/price-cuts-fail-to-prevent-iphone-sales-drop-in-chinas-singles-day
It looks like there's a big shake-up at Comcast coming,"Comcast plans to break off some of its NBCUniversal cable channels, including MSNBC, CNBC, E!, Oxygen, and the Golf Channel, the WSJ reported.",general,2024-11-20T00:45:34Z,0.0,0.0,1,2024-11-25 00:40:55,it looks like theres a big shakeup at comcast coming,comcast plans to break off some of its nbcuniversal cable channels including msnbc cnbc e oxygen and the golf channel the wsj reported,https://www.businessinsider.com/comcast-breaking-off-cable-tv-assets-msnbc-cnbc-2024-11
"An under-the-radar indicator shows global growth is stalling, research firm says","East Asian exports are decelerating. The data is a bellwether for the global economy and suggests global growth is slowing, BCA Research says.",general,2024-11-20T18:26:08Z,0.0,0.0,1,2024-11-25 00:40:55,an undertheradar indicator shows global growth is stalling research firm says,east asian exports are decelerating the data is a bellwether for the global economy and suggests global growth is slowing bca research says,https://markets.businessinsider.com/news/stocks/global-growth-exports-tariffs-trade-war-investors-defensive-bca-2024-11
Some independent luxury brands are weighing selling up to survive,"Independent luxury brands, pressured by market downturns, are eyeing consolidation or outside investment to sustain growth.",general,2024-11-18T10:17:14Z,0.0,0.0875,1,2024-11-25 00:40:55,some independent luxury brands are weighing selling up to survive,independent luxury brands pressured by market downturns are eyeing consolidation or outside investment to sustain growth,https://www.businessinsider.com/indie-luxury-brands-jacquemus-vampires-wife-seek-investors-close-downturn-2024-11
Neville: Man City are in decline,Gary Neville delivered a damning verdict on Manchester City's dreadful run of form by declaring them as bad as he has seen them since Pep Guardiola's first season in charge.,general,2024-11-23T18:48:00Z,-0.4833333333333332,0.6666666666666666,0,2024-11-25 00:40:55,neville man city are in decline,gary neville delivered a damning verdict on manchester citys dreadful run of form by declaring them as bad as he has seen them since pep guardiolas first season in charge,https://www.skysports.com/football/news/29326/13259506/gary-neville-man-city-worst-ive-seen-since-pep-guardiolas-first-season-after-fifth-consecutive-defeat
"Gold will soar to record highs in the first year of Trump's term as uncertainty sparks a flight to safety, commodities expert says","Gold could hit a record high and a cyclical peak before the end of Donald Trump's first year in office, one commodities expert says.",general,2024-11-20T18:56:34Z,0.20500000000000002,0.43666666666666665,2,2024-11-25 00:40:55,gold will soar to record highs in the first year of trumps term as uncertainty sparks a flight to safety commodities expert says,gold could hit a record high and a cyclical peak before the end of donald trumps first year in office one commodities expert says,https://markets.businessinsider.com/news/stocks/gold-price-record-outlook-recession-us-economy-trump-inflation-tariffs-2024-11
CNBC anchors and insiders worry about their futures as Comcast looks to unload the network,"Comcast announced it would spin off most of its cable networks, including CNBC, into a separate entity.",general,2024-11-20T16:48:17Z,0.5,0.5,2,2024-11-25 00:40:55,cnbc anchors and insiders worry about their futures as comcast looks to unload the network,comcast announced it would spin off most of its cable networks including cnbc into a separate entity,https://www.businessinsider.com/cnbc-staff-questions-worry-about-future-comcast-spinoff-2024-11
Target CEO says shoppers are stretched and waiting until 'the last moment of need' to buy items,"Target's third-quarter results came up short as the company described a shift in consumer spending from ""resilient"" to ""resourceful.""",general,2024-11-20T19:23:44Z,0.3,0.6,2,2024-11-25 00:40:55,target ceo says shoppers are stretched and waiting until the last moment of need to buy items,targets thirdquarter results came up short as the company described a shift in consumer spending from resilient to resourceful,https://www.businessinsider.com/target-says-shopper-behavior-stretched-waiting-to-buy-deals-2024-11
Elon Musk's X has signed up a new adtech partner as it looks to boost advertising revenue,"PubMatic has previously said its platform could help X tap budgets beyond social media, such as display and video advertising.",general,2024-11-19T19:54:42Z,-0.044444444444444446,0.24444444444444446,1,2024-11-25 00:40:55,elon musks x has signed up a new adtech partner as it looks to boost advertising revenue,pubmatic has previously said its platform could help x tap budgets beyond social media such as display and video advertising,https://www.businessinsider.com/x-signed-up-pubmatic-as-partner-to-sell-its-ads-2024-11
Snoring linked to behavioral problems in adolescents without declines in cognition,"Adolescents who snore frequently were more likely to exhibit behavior problems such as inattention, rule-breaking, and aggression, but they do not have any decline in their cognitive abilities, according to a new study. This is the largest study to date track…",general,2024-11-21T21:53:47Z,0.14727272727272728,0.5509090909090909,2,2024-11-25 00:40:55,snoring linked to behavioral problems in adolescents without declines in cognition,adolescents who snore frequently were more likely to exhibit behavior problems such as inattention rulebreaking and aggression but they do not have any decline in their cognitive abilities according to a new study this is the largest study to date track,https://www.sciencedaily.com/releases/2024/11/241121165347.htm
Your Thanksgiving Turkey Will Be Cheaper This Year,"For 2024, the cost for a holiday meal for 10 people averaged about $58.08, down 5% from 2023.",general,2024-11-20T14:45:16Z,-0.15555555555555556,0.2888888888888889,0,2024-11-25 00:40:55,your thanksgiving turkey will be cheaper this year,for 2024 the cost for a holiday meal for 10 people averaged about 5808 down 5 from 2023,https://time.com/7177710/thanksgiving-turkey-meal-costs/
Bioeconomy in Colombia: DNA analysis shows a vital shellfish in decline,"Along Colombia's Pacific coast, a small shellfish called piangua has been a crucial part of local communities for generations. This humble mollusk is a vital source of income and nutrition for many coastal residents. As a regional resource that can be sustain…",general,2024-11-19T21:06:51Z,0.025000000000000005,0.44999999999999996,1,2024-11-25 00:40:55,bioeconomy in colombia dna analysis shows a vital shellfish in decline,along colombias pacific coast a small shellfish called piangua has been a crucial part of local communities for generations this humble mollusk is a vital source of income and nutrition for many coastal residents as a regional resource that can be sustain,https://phys.org/news/2024-11-bioeconomy-colombia-dna-analysis-vital.html
America’s literacy crisis isn’t what you think,"This story originally appeared in Kids Today, Vox’s newsletter about kids, for everyone. Sign up here for future editions. “Kids can’t read anymore.” We heard this refrain earlier this month, when some connected a decline in reading among young people, as wel…",general,2024-11-20T23:53:30Z,0.11875,0.44375,2,2024-11-25 00:40:55,americas literacy crisis isnt what you think,this story originally appeared in kids today voxs newsletter about kids for everyone sign up here for future editions kids cant read anymore we heard this refrain earlier this month when some connected a decline in reading among young people as wel,https://www.vox.com/culture/386286/kids-reading-literacy-crisis-books
Schools shut as snow causes more travel problems,Transport for Wales cancels some trains as weather warning continue.,general,2024-11-20T07:56:05Z,0.0,0.0,1,2024-11-25 00:40:55,schools shut as snow causes more travel problems,transport for wales cancels some trains as weather warning continue,https://www.bbc.com/news/articles/cj4vpyvrnz7o
Why one veteran economist is doubling down on his 2025 recession call after Trump's victory,"The economy is flashing a rare recession warning only seen four times in the last century, according to top economist Steve Hanke.",general,2024-11-18T15:59:58Z,0.2,0.6166666666666667,2,2024-11-25 00:40:55,why one veteran economist is doubling down on his 2025 recession call after trumps victory,the economy is flashing a rare recession warning only seen four times in the last century according to top economist steve hanke,https://www.businessinsider.com/recession-outlook-economy-inflation-trump-tariffs-hard-landing-steve-hanke-2024-11
Should Wales boss Gatland stay or go? Pundits react,Rugby pundits have weighed in on the debate over Warren Gatland's future as Wales head coach.,general,2024-11-18T21:48:14Z,0.0,0.125,1,2024-11-25 00:40:55,should wales boss gatland stay or go pundits react,rugby pundits have weighed in on the debate over warren gatlands future as wales head coach,https://www.bbc.com/sport/rugby-union/articles/cvgxevdlmgmo
Storm Bert brings landslide and 82mph gusts,"Ten people were rescued after a landslide near Llangollen, Denbighshire, on Saturday afternoon.",general,2024-11-23T17:27:08Z,0.05,0.2,1,2024-11-25 00:40:55,storm bert brings landslide and 82mph gusts,ten people were rescued after a landslide near llangollen denbighshire on saturday afternoon,https://www.bbc.com/news/articles/c3wqy0pd5lvo
US Embassy in Kyiv shuts down after receiving warning of 'significant' Russian air attack,The U.S. Embassy in Kyiv said it would stay closed Wednesday after receiving a warning of a potentially significant Russian air attack on the Ukrainian...,general,2024-11-20T08:27:23Z,0.09166666666666667,0.325,1,2024-11-25 00:40:55,us embassy in kyiv shuts down after receiving warning of significant russian air attack,the us embassy in kyiv said it would stay closed wednesday after receiving a warning of a potentially significant russian air attack on the ukrainian,https://www.yahoo.com/news/us-embassy-kyiv-shuts-down-082723035.html
NYC Issues Drought Warning and Pauses Aqueduct Repairs,New York City on Monday issued its first drought warning in 22 years and paused major repairs to its main water aqueduct out of concern for the lack of rainfall.,general,2024-11-18T21:20:12Z,0.15388257575757575,0.4053030303030303,2,2024-11-25 00:40:55,nyc issues drought warning and pauses aqueduct repairs,new york city on monday issued its first drought warning in 22 years and paused major repairs to its main water aqueduct out of concern for the lack of rainfall,https://time.com/7177370/nyc-issues-drought-warning/
Trump team warns Republicans to support Cabinet picks or face primary,"As controversy continues to cloud some of Donald Trump's Cabinet picks, his team has a sharp warning for Republicans who don't fall in line, ABC's Jonathan Karl reports.",general,2024-11-21T17:17:05Z,-0.125,0.75,0,2024-11-25 00:40:55,trump team warns republicans to support cabinet picks or face primary,as controversy continues to cloud some of donald trumps cabinet picks his team has a sharp warning for republicans who dont fall in line abcs jonathan karl reports,https://abcnews.go.com/Politics/trump-team-warns-republicans-support-cabinet-picks-face/story?id=116094924
De-icer and empty trains to tackle snow disruption,"Staff armed with specialist anti-freeze kits will help clear icy spots on the railway, operators say.",general,2024-11-18T21:17:14Z,-6.938893903907228e-18,0.24166666666666664,1,2024-11-25 00:40:55,deicer and empty trains to tackle snow disruption,staff armed with specialist antifreeze kits will help clear icy spots on the railway operators say,https://www.bbc.com/news/articles/cq6lj0lgpl6o
Putin touts Russia's new missile and delivers a menacing warning to NATO,"The new ballistic missile fired by Russia struck a military-industrial facility in the central Ukrainian city of Dnipro, but its real mission was delivering ...",general,2024-11-21T20:32:11Z,0.11212121212121212,0.3348484848484849,2,2024-11-25 00:40:55,putin touts russias new missile and delivers a menacing warning to nato,the new ballistic missile fired by russia struck a militaryindustrial facility in the central ukrainian city of dnipro but its real mission was delivering ,https://www.yahoo.com/news/putin-touts-russias-missile-delivers-203211505.html
Beirut strike 'so powerful it was felt across the city',"An eight-storey building in Lebanon's capital was destroyed when it was struck without warning, the BBC's Hugo Bachega says.",general,2024-11-23T11:12:38Z,0.0,0.0,1,2024-11-25 00:40:55,beirut strike so powerful it was felt across the city,an eightstorey building in lebanons capital was destroyed when it was struck without warning the bbcs hugo bachega says,https://www.bbc.com/news/videos/cgr07gvjn4yo
Grover Cleveland’s Second Term Offers a Warning for Donald Trump and the GOP,"The only president before Trump to win, lose, and win again ended up decimating his own party during his second term.",general,2024-11-21T13:00:00Z,0.44000000000000006,0.5599999999999999,2,2024-11-25 00:40:55,grover clevelands second term offers a warning for donald trump and the gop,the only president before trump to win lose and win again ended up decimating his own party during his second term,https://time.com/7177312/grover-cleveland-donald-trump-warning/
Putin Signs New Doctrine Lowering Nuclear Weapons Threshold in Warning to U.S.,He declared that a conventional attack by any nation supported by a nuclear power will be considered a joint attack on Russia.,general,2024-11-19T10:48:20Z,-0.14285714285714285,0.35714285714285715,0,2024-11-25 00:40:55,putin signs new doctrine lowering nuclear weapons threshold in warning to us,he declared that a conventional attack by any nation supported by a nuclear power will be considered a joint attack on russia,https://time.com/7177443/putin-signs-new-nuclear-doctrine-russia/
Homes flooded and travel disrupted by Storm Bert,"Heavy wind and rain brings flooding to Dundonald and Coalisland, as well as widespread travel disruption.",general,2024-11-23T17:25:03Z,-0.2,0.5,0,2024-11-25 00:40:55,homes flooded and travel disrupted by storm bert,heavy wind and rain brings flooding to dundonald and coalisland as well as widespread travel disruption,https://www.bbc.com/news/articles/c624xe3vx61o
